gene_id	7554b029c9b5405b10af2abbc8cfb8	4b1efadfac8ef7d618dd0a72d74965	b805c74d2269a0bc7cb71fb4228e51	bb555814a8fcf39702f665bd3d7f60	6d23896f3a3f116f878335e8ae25aa	e1e8d55c706ebfc3586551ef3e39b0	e18610c05f8d2997ea5b827525af3a	814d63ad75ee01be7ecee119ad3385	7ed5e249f5a8fe881b026b638c027c
MSTRG.2187	54.8778484421707	60.246190746896325	60.246190746896325	97.60781789700236	97.60781789700236	70.9414196627654	66.77066511728871	75.81783458810544	75.81783458810544
MSTRG.2188	189.57802189113517	117.75391827802463	117.75391827802463	203.44762043592058	203.44762043592058	196.45316214304265	75.51444269217177	228.4132231894822	228.4132231894822
MSTRG.2189	10.97556968843414	4.564105359613357	4.564105359613357	16.463969283831723	16.463969283831723	8.731251650801896	3.1795554817756533	15.355510802654267	15.355510802654267
MSTRG.219	26.940034689792892	16.430779294608087	16.430779294608087	32.927938567663446	32.927938567663446	16.371096845253554	16.69266627932218	25.912424479479075	25.912424479479075
MSTRG.2190	79.82232500679375	82.15389647304043	82.15389647304043	197.5676314059807	197.5676314059807	204.0930073374943	266.28777159871095	221.695187213321	221.695187213321
MSTRG.2191	12.971127813603985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSTRG.2192	64.85563906801993	32.86155858921617	32.86155858921617	89.3758332550865	89.3758332550865	77.48985840086682	26.23133272464914	104.6094173430822	104.6094173430822
MSTRG.2193	145.6757431373986	51.11798002766961	51.11798002766961	71.7358661652668	71.7358661652668	90.58673587706967	38.949554651751754	69.09979861194421	69.09979861194421
MSTRG.2194	18.957802189113515	0.0	0.0	19.991962701795664	19.991962701795664	18.553909757954028	13.513110797546526	20.154107928483725	20.154107928483725
MSTRG.2195	707.4253553727096	694.656835733153	694.656835733153	864.3583874011655	864.3583874011655	789.0868679412213	1042.0993091519704	806.164317139349	806.164317139349
MSTRG.2196	48.89117406666117	38.3384850207522	38.3384850207522	81.14384861317065	81.14384861317065	64.39298092466397	42.129110133527405	86.37474826493025	86.37474826493025
MSTRG.2197	58.86896469251039	33.774379661138845	33.774379661138845	81.14384861317065	81.14384861317065	84.03829713896825	61.206443024181326	86.37474826493025	86.37474826493025
MSTRG.2198	68.84675531835961	58.42054860305098	58.42054860305098	85.84783983712256	85.84783983712256	96.04376815882085	47.6933322266348	98.85110079208684	98.85110079208684
MSTRG.2199	136.6957315741343	109.53852863072059	109.53852863072059	228.1435743616682	228.1435743616682	203.00160088114407	112.8742196030357	244.72845341730238	244.72845341730238
MSTRG.22	132.7046153237946	147.8770136514728	147.8770136514728	142.29573452454562	142.29573452454562	92.76954878977014	202.6966619631979	137.23987779872252	137.23987779872252
MSTRG.220	17342.397886788527	7254.189058569471	7254.189058569471	9386.81448739606	9386.81448739606	9966.723759390363	8248.561808596489	14091.560319710788	14091.560319710788
MSTRG.2200	15.96446500135875	0.0	0.0	19.991962701795664	19.991962701795664	26.193754952405687	0.0	22.07354677881551	22.07354677881551
MSTRG.2201	35.92004625305719	28.29745322960282	28.29745322960282	54.09589907544709	54.09589907544709	46.930477623060185	27.02622159509305	59.50260436028528	59.50260436028528
MSTRG.2202	50.886732191831015	31.948737517293505	31.948737517293505	52.91990126945912	52.91990126945912	44.747664710359714	30.205777076868706	56.62344608478761	56.62344608478761
MSTRG.2203	68.84675531835961	26.471811085757476	26.471811085757476	92.90382667305045	92.90382667305045	66.57579383736446	34.97511029953219	119.00520872057056	119.00520872057056
MSTRG.2204	43.90227875373656	26.471811085757476	26.471811085757476	54.09589907544709	54.09589907544709	37.107819515908055	16.69266627932218	38.38877700663567	38.38877700663567
MSTRG.2205	11.973348751019063	0.0	0.0	35.27993417963941	35.27993417963941	16.371096845253554	8.743777574883048	18.234669078151942	18.234669078151942
MSTRG.2206	10.97556968843414	9.128210719226715	9.128210719226715	71.7358661652668	71.7358661652668	62.2101680119635	24.641554983761313	65.26092091128064	65.26092091128064
MSTRG.2207	25.94225562720797	0.0	0.0	44.68791662754325	44.68791662754325	45.83907116670995	15.102888538434353	55.663726659621716	55.663726659621716
MSTRG.2208	38.913383440811955	0.0	0.0	63.50388152335094	63.50388152335094	73.12423257546587	18.282444020210008	59.50260436028528	59.50260436028528
MSTRG.2209	123.72460376053031	136.01033971647806	136.01033971647806	132.8877520766418	132.8877520766418	106.95783272232322	77.1042204330596	176.58837423052407	176.58837423052407
MSTRG.221	143.68018501222875	127.79495006917402	127.79495006917402	0.0	0.0	27.285161408755922	38.15466578130784	18.234669078151942	18.234669078151942
MSTRG.2210	77.82676688162391	0.0	0.0	119.951776210774	119.951776210774	121.1461166548763	45.30866561530306	135.32043894839072	135.32043894839072
MSTRG.2211	46.89561594149133	39.251306092674874	39.251306092674874	61.151885911374976	61.151885911374976	63.30157446831374	32.590443688200445	64.30120148611475	64.30120148611475
MSTRG.2212	63.857860005435	41.07694823652022	41.07694823652022	142.29573452454562	142.29573452454562	149.52268451998245	41.33422126308349	160.2731440027039	160.2731440027039
MSTRG.2213	156.65131282583275	65.72311717843235	65.72311717843235	145.82372794250955	145.82372794250955	149.52268451998245	108.89977525081612	155.47454687687446	155.47454687687446
MSTRG.2214	165.63132438909705	258.32836335411605	258.32836335411605	204.6236182419086	204.6236182419086	182.26487821048957	187.59377342476355	189.06472675768066	189.06472675768066
MSTRG.2215	89.80011563264297	70.28722253804571	70.28722253804571	42.335921015567294	42.335921015567294	32.74219369050711	58.026887542405674	52.78456838412404	52.78456838412404
